,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,list
982,1404539209512329221,1404337055304409090,2021-06-15 03:40:17 SE Asia Standard Time,2021-06-15,03:40:17,700,1375548736953319429,nicolab60774331,Nicola Barrett,,@FrCian Fr. George was instrumental in bringing @lecheilessb to Ballincollig for which we will always be grateful. We are sorry that he is not here to welcome our 1st years in Sept but we are certain we will have his blessings from Heaven above. Rest in Peace Fr. George @lecheiletrust,en,"[{'screen_name': 'lecheilessb', 'name': 'le chéile secondary school ballincollig', 'id': '1351268887107690496'}, {'screen_name': 'lecheiletrust', 'name': 'le chéile schools trust - leadership and ethos', 'id': '1090681320341164038'}]",[],[],0,0,1,[],[],https://twitter.com/NicolaB60774331/status/1404539209512329221,False,,0,,,,,,,,"{'screen_name': 'FrCian', 'name': 'Fr Cian O Sullivan', 'id': '1241673444514836481'}]",,,,,FrCian
983,1404539200591040514,1404508247478849539,2021-06-15 03:40:15 SE Asia Standard Time,2021-06-15,03:40:15,700,1160976673849917442,samirhaliri11,Sir HALIRI,,@VinAraali May his soul rest in Eternal peace,en,[],[],[],0,0,0,[],[],https://twitter.com/SamirHaliri11/status/1404539200591040514,False,,0,,,,,,,,"{'screen_name': 'VinAraali', 'name': 'Mugume Vin Araali', 'id': '1080525106420551680'}]",,,,,VinAraali
985,1404539149764472843,1404531336539295745,2021-06-15 03:40:03 SE Asia Standard Time,2021-06-15,03:40:03,700,51824219,cartmanbantam,CartyMcBantamface ⚽️❤️🧡,,"@officialbantams So sorry to hear this news, Rest In Peace Russell 😢",en,[],[],[],0,0,1,[],[],https://twitter.com/cartmanbantam/status/1404539149764472843,False,,0,,,,,,,,"{'screen_name': 'officialbantams', 'name': 'Bradford City AFC', 'id': '109811819'}]",,,,,officialbantams
986,1404539130520997888,1404537360918925314,2021-06-15 03:39:58 SE Asia Standard Time,2021-06-15,03:39:58,700,768537651028881408,obrempong__,Bla Yaw✝🇬🇭,,@Kayjnr10 @Kobe_blaze May his soul rest in peace,en,[],[],[],1,0,1,[],[],https://twitter.com/obrempong__/status/1404539130520997888,False,,0,,,,,,,,"{'screen_name': 'Kayjnr10', 'name': 'Elvis 🇬🇭', 'id': '188710604'}, {'screen_name': 'Kobe_blaze', 'name': 'khobby™️🗼🗽', 'id': '1078032238313439233'}]",,,,,Kayjnr10
986,1404539130520997888,1404537360918925314,2021-06-15 03:39:58 SE Asia Standard Time,2021-06-15,03:39:58,700,768537651028881408,obrempong__,Bla Yaw✝🇬🇭,,@Kayjnr10 @Kobe_blaze May his soul rest in peace,en,[],[],[],1,0,1,[],[],https://twitter.com/obrempong__/status/1404539130520997888,False,,0,,,,,,,,"{'screen_name': 'Kayjnr10', 'name': 'Elvis 🇬🇭', 'id': '188710604'}, {'screen_name': 'Kobe_blaze', 'name': 'khobby™️🗼🗽', 'id': '1078032238313439233'}]",,,,,Kobe_blaze
987,1404539065312190471,1404380779094806528,2021-06-15 03:39:42 SE Asia Standard Time,2021-06-15,03:39:42,700,1207479835540574208,yourmostdevoted,I pray to never rest in peace,,@ferret_rufamiru 😍😍😍😍😍😍,und,[],[],[],0,0,0,[],[],https://twitter.com/yourmostdevoted/status/1404539065312190471,False,,0,,,,,,,,"{'screen_name': 'ferret_rufamiru', 'name': 'みず@フェレット', 'id': '1289352822278860800'}]",,,,,ferret_rufamiru
988,1404539061021327366,1404537429944537089,2021-06-15 03:39:41 SE Asia Standard Time,2021-06-15,03:39:41,700,3041752863,smoopsne,smoop,,@pankocrust May you Rest In Peace,en,[],[],[],1,0,0,[],[],https://twitter.com/SmoopsNE/status/1404539061021327366,False,,0,,,,,,,,"{'screen_name': 'pankocrust', 'name': 'Famished', 'id': '372892274'}]",,,,,pankocrust
989,1404539022509285376,1404417470815932421,2021-06-15 03:39:32 SE Asia Standard Time,2021-06-15,03:39:32,700,2540270973,ty2005_92,ty2005_92,,@MylisaJohnston Rest in peace sweet baby,en,[],[],[],0,0,1,[],[],https://twitter.com/ty2005_92/status/1404539022509285376,False,,0,,,,,,,,"{'screen_name': 'MylisaJohnston', 'name': 'Mylisa Johnston', 'id': '897226419998248961'}]",,,,,MylisaJohnston
992,1404538948995608578,1404450620145246214,2021-06-15 03:39:15 SE Asia Standard Time,2021-06-15,03:39:15,700,1395981006310547456,smokinregg,reggie,,@M0ns00n1 @ih82tweetdood rip in peace,en,[],[],[],0,0,2,[],[],https://twitter.com/smokinregg/status/1404538948995608578,False,,0,,,,,,,,"{'screen_name': 'M0ns00n1', 'name': '🌲Mason🌲', 'id': '1327052546410639360'}, {'screen_name': 'ih82tweetdood', 'name': '53X W33D', 'id': '1278518671091077120'}]",,,,,M0ns00n1
992,1404538948995608578,1404450620145246214,2021-06-15 03:39:15 SE Asia Standard Time,2021-06-15,03:39:15,700,1395981006310547456,smokinregg,reggie,,@M0ns00n1 @ih82tweetdood rip in peace,en,[],[],[],0,0,2,[],[],https://twitter.com/smokinregg/status/1404538948995608578,False,,0,,,,,,,,"{'screen_name': 'M0ns00n1', 'name': '🌲Mason🌲', 'id': '1327052546410639360'}, {'screen_name': 'ih82tweetdood', 'name': '53X W33D', 'id': '1278518671091077120'}]",,,,,ih82tweetdood
994,1404538727746129920,1404532908707172353,2021-06-15 03:38:22 SE Asia Standard Time,2021-06-15,03:38:22,700,3937753342,mbeniajp,JP,,@leemakwiny May she Rest In Peace,en,[],[],[],0,0,0,[],[],https://twitter.com/MbeniaJP/status/1404538727746129920,False,,0,,,,,,,,"{'screen_name': 'leemakwiny', 'name': 'Hon Lee Makwiny', 'id': '237729290'}]",,,,,leemakwiny
996,1404538600922955780,1404537591760920583,2021-06-15 03:37:52 SE Asia Standard Time,2021-06-15,03:37:52,700,1330555542587273216,aragorn_1a1,Ahmad,,@itsnot0la لج صورة جانت بالتايم خرب Rip in peace pussy pic,und,[],[],[],0,0,1,[],[],https://twitter.com/Aragorn_1a1/status/1404538600922955780,False,,0,,,,,,,,"{'screen_name': 'itsnot0la', 'name': 'ᡕᠵ᠊ᡃ່࡚ࠢ࠘ ⸝່ࠡࠣ᠊߯᠆ࠣ࠘ᡁࠣ࠘᠊᠊ࠢ࠘𐡏 OLA', 'id': '1346745531670945794'}]",,,,,itsnot0la
998,1404538556312342528,1404536979535060999,2021-06-15 03:37:41 SE Asia Standard Time,2021-06-15,03:37:41,700,3856781500,wenca26,EveDallasRoarke,,"@victoriusms Victo, let us rest in peace in our grave.  https://t.co/DQmGkWvxMI",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E33sXoVXoAM1Q0s.jpg'],0,0,1,[],[],https://twitter.com/WenCA26/status/1404538556312342528,False,,1,https://pbs.twimg.com/tweet_video_thumb/E33sXoVXoAM1Q0s.jpg,,,,,,,"{'screen_name': 'victoriusms', 'name': 'victorius🗡', 'id': '1311003153085665286'}]",,,,,victoriusms
1000,1404538498951139338,1404536639075098627,2021-06-15 03:37:27 SE Asia Standard Time,2021-06-15,03:37:27,700,832515795565543424,itsmwendwa,MWENDWA,,@ntvkenya Rest in peace.,en,[],[],[],0,0,0,[],[],https://twitter.com/itsMwendwa/status/1404538498951139338,False,,0,,,,,,,,"{'screen_name': 'ntvkenya', 'name': 'NTV Kenya', 'id': '25985333'}]",,,,,ntvkenya
1001,1404538493817266186,1404474755093340164,2021-06-15 03:37:26 SE Asia Standard Time,2021-06-15,03:37:26,700,1169227750080765952,adeololadeola,Adeola Ololade,,@MobilePunch How time flies... Continue to rest in peace Ma'am Ibidunni.,en,[],[],[],0,0,0,[],[],https://twitter.com/Adeololadeola/status/1404538493817266186,False,,0,,,,,,,,"{'screen_name': 'MobilePunch', 'name': 'Punch Newspapers', 'id': '24291371'}]",,,,,MobilePunch
1002,1404538481284628481,1404303770171891713,2021-06-15 03:37:23 SE Asia Standard Time,2021-06-15,03:37:23,700,1394667531512827907,_yasir_hon,Jason,,@ARYNEWSOFFICIAL rest in peace,en,[],[],[],0,0,0,[],[],https://twitter.com/_yasir_hon/status/1404538481284628481,False,,0,,,,,,,,"{'screen_name': 'ARYNEWSOFFICIAL', 'name': 'ARY News', 'id': '1430793200'}]",,,,,ARYNEWSOFFICIAL
1003,1404538471201509377,1404471674620321796,2021-06-15 03:37:21 SE Asia Standard Time,2021-06-15,03:37:21,700,1247441347033915392,paul_wagen,Paul wagen,,@PulseGhana Ghana de33333 gyimiii saaaaaa there isn’t enough security for these cash in transit guys in South Africa u can’t even be 500 meters close to them (it’s so sad this young man lost his life over such carelessness on the part of govt ) may his soul Rest In Peace,en,[],[],[],0,0,2,[],[],https://twitter.com/paul_wagen/status/1404538471201509377,False,,0,,,,,,,,"{'screen_name': 'PulseGhana', 'name': 'Pulse Ghana', 'id': '2463511302'}]",,,,,PulseGhana
1005,1404538409213960198,1404341916360130566,2021-06-15 03:37:06 SE Asia Standard Time,2021-06-15,03:37:06,700,1005474497678512129,shahdras_,Shahd,,"@DionneGrant Heartbreaking, Rest in peace to all those that lost their lives and were affected by this tragedy #justiceforgrenfell",en,[],[],[],0,0,0,['justiceforgrenfell'],[],https://twitter.com/shahdras_/status/1404538409213960198,False,,0,,,,,,,,"{'screen_name': 'DionneGrant', 'name': 'Dionne Grant', 'id': '92958432'}]",,,,,DionneGrant
1007,1404538397645889539,1404536116137496577,2021-06-15 03:37:03 SE Asia Standard Time,2021-06-15,03:37:03,700,754103572044746752,jackseptnickeye,Nick Onciul,,@Loudwire Rest In Peace,en,[],[],[],0,0,1,[],[],https://twitter.com/jackseptnickeye/status/1404538397645889539,False,,0,,,,,,,,"{'screen_name': 'Loudwire', 'name': 'Loudwire', 'id': '234878051'}]",,,,,Loudwire
1009,1404538379237212167,1404224613094199308,2021-06-15 03:36:59 SE Asia Standard Time,2021-06-15,03:36:59,700,1234682430482608133,realjsharma,Jay Sharma 🇺🇸😷,,@pezleeNH Am sorry Leslie for ur loss.🥲  Life is a constant struggle.   May she Rest In Peace 🕊  Stay strong 💪🏽 (for ur grandson),en,[],[],[],0,0,0,[],[],https://twitter.com/realJSharma/status/1404538379237212167,False,,0,,,,,,,,"{'screen_name': 'pezleeNH', 'name': 'LeslieC aka pezlee', 'id': '3252141494'}]",,,,,pezleeNH
1010,1404538347981262855,1404538118540349441,2021-06-15 03:36:51 SE Asia Standard Time,2021-06-15,03:36:51,700,948169250908311552,shezbellb,RIP in Peace...🐣😂,,@Heltoncumbe375 😂😂😂iiiih mesmo eu senti aquele chutee🔥🔥,pt,[],[],[],1,0,1,[],[],https://twitter.com/ShezbellB/status/1404538347981262855,False,,0,,,,,,,,"{'screen_name': 'Heltoncumbe375', 'name': 'TÓXICO', 'id': '904062113777418245'}]",,,,,Heltoncumbe375
1012,1404538309771206660,1404479268420214790,2021-06-15 03:36:42 SE Asia Standard Time,2021-06-15,03:36:42,700,263703399,skhomo23,J3:16,,"@_Themusa Condolences Bafo, may the old man rest in peace.",en,[],[],[],0,0,0,[],[],https://twitter.com/Skhomo23/status/1404538309771206660,False,,0,,,,,,,,"{'screen_name': '_Themusa', 'name': 'VoeNtseki', 'id': '765084132347183104'}]",,,,,_Themusa
1013,1404538247422767106,1404535516695957508,2021-06-15 03:36:27 SE Asia Standard Time,2021-06-15,03:36:27,700,1391101204244033537,kanishk980923,kanishk,,@handsomeguystn Rest in peace bro,en,[],[],[],0,0,1,[],[],https://twitter.com/kanishk980923/status/1404538247422767106,False,,0,,,,,,,,"{'screen_name': 'handsomeguystn', 'name': 'Handsome Guys', 'id': '1203366251856162816'}]",,,,,handsomeguystn
1015,1404538199536549890,1404537555928952842,2021-06-15 03:36:16 SE Asia Standard Time,2021-06-15,03:36:16,700,1309511262401896449,its_hadiyaaa,Hadia,,@GoStudyAbdulla Rip bro😔 i mean live in peace,en,[],[],[],1,0,0,[],[],https://twitter.com/its_hadiyaaa/status/1404538199536549890,False,,0,,,,,,,,"{'screen_name': 'GoStudyAbdulla', 'name': 'Wiz.', 'id': '782548931448299521'}]",,,,,GoStudyAbdulla
1016,1404538157270507525,1404483835472007172,2021-06-15 03:36:06 SE Asia Standard Time,2021-06-15,03:36:06,700,1402370163073327104,jalphah,james alphah,,@RailaOdinga May he rest in peace,en,[],[],[],0,0,0,[],[],https://twitter.com/JAlphah/status/1404538157270507525,False,,0,,,,,,,,"{'screen_name': 'RailaOdinga', 'name': 'Raila Odinga', 'id': '300789811'}]",,,,,RailaOdinga
1018,1404538133304205316,1404430011139043338,2021-06-15 03:36:00 SE Asia Standard Time,2021-06-15,03:36:00,700,1196000246398177280,shelohsophy,@sophy_sheloh,,@WilliamsRuto May his soul rest in peace... a great hero he was,en,[],[],[],0,0,1,[],[],https://twitter.com/ShelohSophy/status/1404538133304205316,False,,0,,,,,,,,"{'screen_name': 'WilliamsRuto', 'name': 'William Samoei Ruto, PhD', 'id': '333935142'}]",,,,,WilliamsRuto
1019,1404538131957772289,1404537321467252737,2021-06-15 03:36:00 SE Asia Standard Time,2021-06-15,03:36:00,700,1232847692432166912,boafae,!Eli! | Rest in peace Kentaro Miura.,,@fuckmoddy :(,und,[],[],[],0,0,0,[],[],https://twitter.com/boafae/status/1404538131957772289,False,,0,,,,,,,,"{'screen_name': 'fuckmoddy', 'name': 'Moddy', 'id': '1174014259107389445'}]",,,,,fuckmoddy
1021,1404538102966800392,1404390630453821446,2021-06-15 03:35:53 SE Asia Standard Time,2021-06-15,03:35:53,700,475580072,carmonisport,carmonilla,,"@snugglor Oh no,I'm sorry so much!!! Rest in peace cute and sweet cheebs!!our most heartfelt condolences and hugs... Kisses to heaven sweet angel!!!🙏🏻💖💕🌈🐹",en,[],[],[],0,0,1,[],[],https://twitter.com/carmonisport/status/1404538102966800392,False,,0,,,,,,,,"{'screen_name': 'snugglor', 'name': 'Orlaith', 'id': '274481048'}]",,,,,snugglor
1026,1404537979096518656,1404537744727101444,2021-06-15 03:35:23 SE Asia Standard Time,2021-06-15,03:35:23,700,1309959173862502401,enjaynius,Honey🍯🎭| BLM 🇵🇸∞,,@Yoongimeribilli Rest In Peace bestie 🙏,en,[],[],[],0,0,0,[],[],https://twitter.com/Enjaynius/status/1404537979096518656,False,,0,,,,,,,,"{'screen_name': 'Yoongimeribilli', 'name': '𝓐𝓲𝓶𝓪𝓷 💫', 'id': '1313955110750388224'}]",,,,,Yoongimeribilli
1027,1404537945051254791,1404518883495645188,2021-06-15 03:35:15 SE Asia Standard Time,2021-06-15,03:35:15,700,1182360684199399424,simply_mapz,🦋 M A P U L E 🦋,,"@KatlegoMaseng1 2015...18 July. I lost my GRANDMOTHER. I will never heal🤞😭😭😭💔she was the only thing that matters to me, may her soul continue to rest in peace🌻",en,[],[],[],0,1,8,[],[],https://twitter.com/Simply_MapZ/status/1404537945051254791,False,,0,,,,,,,,"{'screen_name': 'KatlegoMaseng1', 'name': 'Katlego Maseng 🧠', 'id': '358319252'}]",,,,,KatlegoMaseng1
1028,1404537916530040835,1404530403147403269,2021-06-15 03:35:09 SE Asia Standard Time,2021-06-15,03:35:09,700,897799690368036872,lewissingergta,Lewis Singer,,@XTV_GTA What a tragedy! Rest in peace.,en,[],[],[],0,0,2,[],[],https://twitter.com/LewisSingerGTA/status/1404537916530040835,False,,0,,,,,,,,"{'screen_name': 'XTV_GTA', 'name': 'XTV News', 'id': '876509982371532801'}]",,,,,XTV_GTA
1029,1404537880559730690,1404210582803255298,2021-06-15 03:35:00 SE Asia Standard Time,2021-06-15,03:35:00,700,1248378446142636032,marym62093600,Marym,,@missycora1 I’m so sorry for your loss….hardest thing to do with owning a pet. May she Rest In Peace and her memories be a blessing.,en,[],[],[],0,0,1,[],[],https://twitter.com/Marym62093600/status/1404537880559730690,False,,0,,,,,,,,"{'screen_name': 'missycora1', 'name': 'Cora the Beagle🌈', 'id': '3247302264'}]",,,,,missycora1
1031,1404537782626709507,1404537321467252737,2021-06-15 03:34:37 SE Asia Standard Time,2021-06-15,03:34:37,700,1232847692432166912,boafae,!Eli! | Rest in peace Kentaro Miura.,,@fuckmoddy no i don’t think u understand i drew a cock shot rly well and i can’t stop thinking about how well i colored it,en,[],[],[],1,0,0,[],[],https://twitter.com/boafae/status/1404537782626709507,False,,0,,,,,,,,"{'screen_name': 'fuckmoddy', 'name': 'Moddy', 'id': '1174014259107389445'}]",,,,,fuckmoddy
1033,1404537679388106752,1404537321467252737,2021-06-15 03:34:12 SE Asia Standard Time,2021-06-15,03:34:12,700,1232847692432166912,boafae,!Eli! | Rest in peace Kentaro Miura.,,@topwunpercent thank u bobby,en,[],[],[],0,0,0,[],[],https://twitter.com/boafae/status/1404537679388106752,False,,0,,,,,,,,"{'screen_name': 'topwunpercent', 'name': 'bobby bay bay', 'id': '1165273579942031360'}]",,,,,topwunpercent
1036,1404537624803610624,1404531491858694152,2021-06-15 03:33:59 SE Asia Standard Time,2021-06-15,03:33:59,700,1112757606152654848,azurengames,"『Azuren』⭐ Rest in Peace, Miura",,"@PretzelJones I call it ""thonking""",en,[],[],[],1,0,1,[],[],https://twitter.com/AzurenGames/status/1404537624803610624,False,,0,,,,,,,,"{'screen_name': 'PretzelJones', 'name': '卩尺乇ㄒ乙乇ㄥ 🅹🅾🅽🅴🆂™', 'id': '2320100188'}]",,,,,PretzelJones
1037,1404537618881253383,1404270615775875073,2021-06-15 03:33:58 SE Asia Standard Time,2021-06-15,03:33:58,700,1328021694947205121,codyeades5,cody eades,,@tedcruz Rest In Peace Ned Beatty 🙏🙏,en,[],[],[],0,0,0,[],[],https://twitter.com/codyeades5/status/1404537618881253383,False,,0,,,,,,,,"{'screen_name': 'tedcruz', 'name': 'Ted Cruz', 'id': '23022687'}]",,,,,tedcruz
1043,1404537529345490949,1404187884136153089,2021-06-15 03:33:36 SE Asia Standard Time,2021-06-15,03:33:36,700,1378706551762997248,namkcemal3,Namık Cemal,,@_SJPeace_ @umit_k Am a Turkish citizen..I named my doughter Raşel ( Turkish version of Rachel) ...İ want everyone to name their dougters Rachel...so the world understand her message. Rest in peace sister...,en,[],[],[],0,0,0,[],[],https://twitter.com/NamkCemal3/status/1404537529345490949,False,,0,,,,,,,,"{'screen_name': '_SJPeace_', 'name': 'StanceGrounded', 'id': '716432228'}, {'screen_name': 'umit_k', 'name': 'ümit kıvanç', 'id': '256665334'}]",,,,,_SJPeace_
1043,1404537529345490949,1404187884136153089,2021-06-15 03:33:36 SE Asia Standard Time,2021-06-15,03:33:36,700,1378706551762997248,namkcemal3,Namık Cemal,,@_SJPeace_ @umit_k Am a Turkish citizen..I named my doughter Raşel ( Turkish version of Rachel) ...İ want everyone to name their dougters Rachel...so the world understand her message. Rest in peace sister...,en,[],[],[],0,0,0,[],[],https://twitter.com/NamkCemal3/status/1404537529345490949,False,,0,,,,,,,,"{'screen_name': '_SJPeace_', 'name': 'StanceGrounded', 'id': '716432228'}, {'screen_name': 'umit_k', 'name': 'ümit kıvanç', 'id': '256665334'}]",,,,,umit_k
1046,1404537445446828032,1404536860467154954,2021-06-15 03:33:16 SE Asia Standard Time,2021-06-15,03:33:16,700,331325615,naetaylor_,rest in peace mama 👑👸👼,,@CashApp HODLLEHEHOO 🤞🏾😩 $naetaylor9,in,[],[],[],0,0,0,[],[],https://twitter.com/naetayLor_/status/1404537445446828032,False,,0,,,,,,,,"{'screen_name': 'CashApp', 'name': 'Cash App', 'id': '1445650784'}]",,,,,CashApp
1047,1404537416354996228,1404535357887205381,2021-06-15 03:33:09 SE Asia Standard Time,2021-06-15,03:33:09,700,1348654855209025538,ejiro_00,Priest,,@I_Am_Winter Father Lord we commit your humble child into your hands. If he dies may his soul rest in peace. Uf he is wounded heal him. But sha lead him through 😭  https://t.co/W7UI9cpiFL,en,[],[],['https://pbs.twimg.com/media/E33rUH1VcAEudEp.jpg'],1,0,0,[],[],https://twitter.com/Ejiro_00/status/1404537416354996228,False,,1,https://pbs.twimg.com/media/E33rUH1VcAEudEp.jpg,,,,,,,"{'screen_name': 'I_Am_Winter', 'name': 'Dr. Uchiha Winter Soldier🕊💀🇬🇭🇳🇬', 'id': '2919449914'}]",,,,,I_Am_Winter
1049,1404537359530696705,1404535735567462400,2021-06-15 03:32:56 SE Asia Standard Time,2021-06-15,03:32:56,700,1250212542980468736,akinakinteee,Akinyemi,,@odepiipii May his soul rest in peace.,en,[],[],[],0,0,1,[],[],https://twitter.com/AkinAkinteee/status/1404537359530696705,False,,0,,,,,,,,"{'screen_name': 'odepiipii', 'name': 'Odepii', 'id': '236993242'}]",,,,,odepiipii
1053,1404537225568833537,1404532823973941248,2021-06-15 03:32:24 SE Asia Standard Time,2021-06-15,03:32:24,700,1112757606152654848,azurengames,"『Azuren』⭐ Rest in Peace, Miura",,"@MightyMax44 @_wotta @notaxation And I'm to assume that somehow means two promised games, one from a studio known for their game breaking bugs, have more weight than two released games?",en,[],[],[],1,0,0,[],[],https://twitter.com/AzurenGames/status/1404537225568833537,False,,0,,,,,,,,"{'screen_name': 'MightyMax44', 'name': 'Max', 'id': '512769388'}, {'screen_name': '_wotta', 'name': ""Joe 'wotta' Anderson 🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f⚽️🎮"", 'id': '58914651'}, {'screen_name': 'notaxation', 'name': 'Colin Moriarty', 'id': '88001676'}]",,,,,MightyMax44
